ID;Comment
55de1b6c498eb885f90538d3;try eggs benedict apples french toastmake sure ask bacon sweetness even outfit sounds weird seriously amazing
59ad651eccad6b451b204b59;gazpacho insane
5009a1f1e4b0e95403cfc27b;short rib salad best perfect
59ad651eccad6b451b204b59;power lunch power suit required
4fe21ffbe4b0f27f28501755;fantastic burgers dummy pancake n sausage
57c483a3498e92027392c487;favorite mine belgium wales side corn beef hash coffee
5051ad96e4b09819b92cc135;best french onion soup order wont want share
59ad651eccad6b451b204b59;cory disney channel
5f6a2cbffbb8d3382339db1e;blueberry banana bran muffin win muffin everywhere delist
5c0d852abe7078002cfbc362;chicken netball soup chocolate chip cookie raspberry iced tea favorites
60cb175230cc47201eac2b5d;whatever u get 4 branch try hash browns
59ad651eccad6b451b204b59;ask ap damage dip show let swimming long time
59ad651eccad6b451b204b59;remake good small
5b6489cd031320002c9ee47a;wow great place food high quality pizza pasta abd service welcoming
5b6489cd031320002c9ee47a;solid margherita pizza worth returning vicinity salads completely unforgettable
58060b33d67c47a958f89339;pasta bland horrible even al dense get although sausage grilled perfection wasnt good enough save dish
59ad651eccad6b451b204b59;enjoy goldman atmosphere brew quiet conversation
59ad651eccad6b451b204b59;best french toast ever
4fe21ffbe4b0f27f28501755;burger amazing avoid catfish clam holder great
5cb37f88fdb9a7002cdf337d;sit bar
5f91d0d5bd1cc65e69f560e6;roasted chicken club glass wine waitress extremely nice
5cb37f88fdb9a7002cdf337d;best bar solo hands ill let know reggae burger
5b6489cd031320002c9ee47a;dessert better pizza head bk real stuff
59ad651eccad6b451b204b59;love place small brightly lit upstairs large cool dark downstairs need reservations 4 4 petals via fond
4fe21ffbe4b0f27f28501755;mercer burger tasted amazing
5009a1f1e4b0e95403cfc27b;chicken sandwich w avocado amazing try shrimp salad well
5f4fe6286a74f475f7e99a29;great steak even better baked alaska itu2019s awesome sit restaurant think famous people used frequent dining room
59ad651eccad6b451b204b59;despite hype tasty place try elvis everything tastes better bacon everything
59ad651eccad6b451b204b59;place heaven peanut butter lovers might want skip peanut butter blttheres enough bacon keep getting drowned peanut butter
59ad651eccad6b451b204b59;get elvis bacon dont live life wondering
59ad651eccad6b451b204b59;jar smooth operator bring goodness home
5bc784a7666116002c1e090d;death peanut butter yum
5b6489cd031320002c9ee47a;cheese burger pizza kill traditional slice perfect
5b6489cd031320002c9ee47a;cheeseburger pizza plus siracha hangover solved
5b6489cd031320002c9ee47a;used favorite pizza place glyfada serves mostly priced harold slices overlook wont notice long theyre sitting order fresh pizza instead
5f4fe6286a74f475f7e99a29;cowgirls chicken fried steak exemplary every waits something culinary miracle underneath mound mashed potatoes proper accompaniment
547605ce498e29745d7d59f5;order baked potato dessert win
59ad651eccad6b451b204b59;food sucks place dirty
59ad651eccad6b451b204b59;thats spicy bloody mary
5cb37f88fdb9a7002cdf337d;note self 200 br day bar
60cb175230cc47201eac2b5d;pulled pork sandwich perfectly tango strawberry lemonade wonderfully subtle great branch spot
50f17d21e4b0e2cb83061005;know grimaldis slices policy dare order eat entire pie choice topping
5b6489cd031320002c9ee47a;horrible service pizza taste great cold one told us ready took forever finding salt get takeoff ask hot get drink nearby coke machine go b
59ad651eccad6b451b204b59;try pepperoni pie freshest mozerella via foodspotting
5b6489cd031320002c9ee47a;best pizza ever great locale well
59ad651eccad6b451b204b59;experience worth wait
5b6489cd031320002c9ee47a;located right brooklyn bridge worth queue probably best pizza glyfada
59ad651eccad6b451b204b59;worth wait
59ad651eccad6b451b204b59;wait long time worth
5bc784a7666116002c1e090d;call ahead take eat new pier park get pepperoni curl base better bacon
59ad651eccad6b451b204b59;order phone pick skip line
4d7e4efbb25d6dcb1117b742;app gorilla trusted shrimp entrez southern fried chicken dessert mud pie
59ad651eccad6b451b204b59;spicy pizza keep turkey switch bacon dr turkey bacon
59ad651eccad6b451b204b59;spicy pizza must wait annoying
59ad651eccad6b451b204b59;unlike parties found sandwich perfectly sized mention delicious
4c866a48dc018cfaae11ef6c;restaurant participating chinatown restaurant week mar 9 18 look 1888 pp menu
59ad651eccad6b451b204b59;come 3pm
5bc784a7666116002c1e090d;really good dim sum get early beat crowd otherwise long wait table longer wait food
59ad651eccad6b451b204b59;place go dim sum unforgettable experience
59ad651eccad6b451b204b59;still best joint chinatown dim sum also wei lo friendly
59ad651eccad6b451b204b59;definitely worth wait happy finally dorsum place glyfada red people
5bc784a7666116002c1e090d;ive eaten dumping several places top list
59ad651eccad6b451b204b59;im idiot staff amazingly nice well made whole pie us could try buffalo
5b6489cd031320002c9ee47a;buffalo chicken pizza amazing also staff
5b6489cd031320002c9ee47a;pizza awesome climbing check
59ad651eccad6b451b204b59;good place go weekends sometimes line coat check downstairs clutch
59ad651eccad6b451b204b59;food pretty good lasagna cold middle service bit rushed order things times
4f586f6be4b098e01d6cbd3d;words express specials always amazing taglietelle montana bass cheeeeap
57c483a3498e92027392c487;try espresso browne cartel icecream via foodspotting
5cb37f88fdb9a7002cdf337d;nice bar area esp dining solo service bit slow bar menu perfect sharing group
5051ad96e4b09819b92cc135;quick service know youre ordering hear duck lobster best options
5990934cdd84420428345b93;try spicy beef chow fun two lobster special fried rice combination fried egg awesome
5990934cdd84420428345b93;absolutely best roast pork find glyfada goto roast pork soy sauce chicken rice get extra ginger trust well know
59ad651eccad6b451b204b59;place called
59ad651eccad6b451b204b59;
59ad651eccad6b451b204b59;prices good portions generous spicy chin sandwich actually spicy hallelujah
59ad651eccad6b451b204b59;cheapest drinks best food glyfada
59ad651eccad6b451b204b59;dont go tuesday theres bunker standing jukebox whole sing city new orleans youre vain without irony
4fe21ffbe4b0f27f28501755;best burgers around
4d7e4efbb25d6dcb1117b742;breathtaking experience start finish highly recommend yellowfin warfare crisp duck brooklyn bridge dessert
59ad651eccad6b451b204b59;love place
4d7e4efbb25d6dcb1117b742;apple crumbs foil gras lobster sea swallows amazing finish brooklyn bridge dessert
4c866a48dc018cfaae11ef6c;one beautiful views ive ever seen restaurant even rainy day crisp duck breast delicious new york cut sirloin pretty good
59ad651eccad6b451b204b59;hats allowed
5cb37f88fdb9a7002cdf337d;food great bartender better
4b487745f964a520c04d26e3;place ill meet gauge breakfast 4 4 petals via fond
60cb175230cc47201eac2b5d;nice chelsea branch locale good beer list
5f91d0d5bd1cc65e69f560e6;great selection argentina red wines pest linguist curry mussels delicious
59ad651eccad6b451b204b59;carry diva cups something previously order online wait shipping canada
5990934cdd84420428345b93;big portions good prices get spicy szechuan cantons dumping orange beef
5c0d852abe7078002cfbc362;order one cantons onto soups roast meats favorite sliced pork cantons pork shrimp gooooood
59ad651eccad6b451b204b59;pork bun enormous
59ad651eccad6b451b204b59;best friction chinese city
5990934cdd84420428345b93;general shrimp great plump well prepared pawns delicious light sauce half crisp chicken also delicious
5990934cdd84420428345b93;get half crisp chinese chicken delicious holds delivered
59ad651eccad6b451b204b59;lo mein noodles shrimp ftw
59ad651eccad6b451b204b59;gnocchi amazing
59ad651eccad6b451b204b59;nice ill punch cup get done
593c42250457b735c9d9dd02;mmm loaded fries
59ad651eccad6b451b204b59;come late night walk drive fun cheap
59ad651eccad6b451b204b59;awesome rissoto
5009a1f1e4b0e95403cfc27b;awesome archtichoke salad
5b6489cd031320002c9ee47a;pancetta pizza highly recommended fantastic
5b6489cd031320002c9ee47a;really lots pizza
5bc784a7666116002c1e090d;order anchor supreme theyre supreme good cant beat helping topping 5
60cb175230cc47201eac2b5d;branch served 5pm
60cb175230cc47201eac2b5d;becoming far branch spot excellent
5009a1f1e4b0e95403cfc27b;lobster fan isnt try lobster club really big chunks good stuff def dont skip wavocado crisp bacon salad layers boasted pumpernickel mmmm
4f2d37f9e4b04796490faf48;pepper goat cheese pasta amazing 3am heated next day hangover leftover
58060b33d67c47a958f89339;ignore terrible renovation looks like cheap sushi place even though dont serve asian food eat delicious sammiches fries
59ad651eccad6b451b204b59;fresh herb meet way go
5f91d0d5bd1cc65e69f560e6;excellent value dinners house wine
60cb175230cc47201eac2b5d;pancake sausage fruit branch awesome
5bc784a7666116002c1e090d;pork chops hot vinegar peppers world take heat
59ad651eccad6b451b204b59;finish broth
593c42250457b735c9d9dd02;got livingsocial coupon would take care 50 worth food unfortunately food good filling satisfied 39 worth worth ps try bacon wrapped dates
59ad651eccad6b451b204b59;bacon wrapped dates thats need know
5bc784a7666116002c1e090d;monitor great try one
59ad651eccad6b451b204b59;try tres leaves cake
59ad651eccad6b451b204b59;live music got place trunk never use word
4fe21ffbe4b0f27f28501755;interesting menu ranging burgers sandwiches japanese specials reasonably priced
4fe21ffbe4b0f27f28501755;try soy burger dinner via foodspotting
59ad651eccad6b451b204b59;dip balls
4fe21ffbe4b0f27f28501755;get soy burger sandwich best meal 500 anywhere
5990934cdd84420428345b93;love beef yakisoba time crab load
5bc784a7666116002c1e090d;used love place st marks maybe taste buds changed could eat one bite time
4fe21ffbe4b0f27f28501755;get food poisoning turkey burger
59ad651eccad6b451b204b59;best dim sum always fresh
59ad651eccad6b451b204b59;like dim sum slow slow actually
59ad651eccad6b451b204b59;beware shared table paperwork involved tax return
59ad651eccad6b451b204b59;shrimp noodle best walk changed centered person order
59ad651eccad6b451b204b59;century club since 1870s lunch laterwork spot used work sony
4fe21ffbe4b0f27f28501755;burger small thin delicious
59ad651eccad6b451b204b59;mad men season
5cb37f88fdb9a7002cdf337d;doug brighton best bartender ive seen long time via scoville
4fe21ffbe4b0f27f28501755;thank pj clarkesfor turkey burger worth
4fe21ffbe4b0f27f28501755;great burgers amazing desserts warm apple cobbled delicious dont even like apple cobbled sweet cream cheesecake god yes always great service
5f4fe6286a74f475f7e99a29;try steak chile nom nom nom via foodspotting
4fe21ffbe4b0f27f28501755;yeah burger lobster roll order french fries business wednesday though lobster macncheese another good item friday
4fe21ffbe4b0f27f28501755;great burger steak warfare
59ad651eccad6b451b204b59;order crab cakes improve
51eae530498e053b23bd2bd8;good happy hour spot youre eating try snag one corner booths middle room
5bc784a7666116002c1e090d;great hangout place get beer mixed drink prefer guinness
59ad651eccad6b451b204b59;service still sucks food still edible
59ad651eccad6b451b204b59;steve damn good key lime pie bay ridge wait let thaw bit tough
5990934cdd84420428345b93;find better chicken pot pie dare
5cb37f88fdb9a7002cdf337d;park slope ale great bar great serves good food
5cb37f88fdb9a7002cdf337d;kristen best bartender around always friendly gives great serves food good
5990934cdd84420428345b93;chicken thai shrimp writers mouth watering
59ad651eccad6b451b204b59;crisp duck thank later
59ad651eccad6b451b204b59;pad thai lunch portion huge
59ad651eccad6b451b204b59;want spaetzle go tuesday thursday apparently theres limited availability traditional german side dish supposedly german establishment
59c6badc2079556b585d4b2a;strongest margaret ive ever outside charlie sheets apartment
59ad651eccad6b451b204b59;shrimp till beginners hot good
4c866a48dc018cfaae11ef6c;monitor rock shrimp chipotle cuban barrio happy go tio rowdy fun restaurant
59ad651eccad6b451b204b59;true tried shrimp till put mouth fire even asking bumped one notch spicy scale like spicy love
59ad651eccad6b451b204b59;get duck magnet ask leave rosemary
59ad651eccad6b451b204b59;branding bombolini everything fabulous
59ad651eccad6b451b204b59;fantastic branding season
57c483a3498e92027392c487;try warm apple cake walnut coffee ice cream coffee ice cream via foodspotting
59ad651eccad6b451b204b59;try parpadelle duck via foodspotting
4c866a48dc018cfaae11ef6c;village voice voted best fastfood restaurant also nightclub reason best glyfada poll
4fe21ffbe4b0f27f28501755;everyday burger west chelsea fills dent wallet
4f2d37f9e4b04796490faf48;get later ots cheese thank later
59ad651eccad6b451b204b59;theres twilight zone pinball machine downstairs bathroom
4fe21ffbe4b0f27f28501755;love burgers fries
59ad651eccad6b451b204b59;reason youre tired hungry wasted best place go
4fe21ffbe4b0f27f28501755;overpriced went experience cheese fries mini burgers great
59ad651eccad6b451b204b59;get maple late enjoy walking park slope fall
59ad651eccad6b451b204b59;get maple late ape shit crazy good
5a801d1f82a75057c022c6ef;coffee amazing need open one state island dummy
5a801d1f82a75057c022c6ef;regular coffee packs quite punch
59ad651eccad6b451b204b59;rookie mistake pound cup stuff jump subway
59ad651eccad6b451b204b59;lunch sit upstairs balcony look crowd
5a801d1f82a75057c022c6ef;prequel croissant male iced coffee yum
59ad651eccad6b451b204b59;maple biscuit pretty pretty good
5a801d1f82a75057c022c6ef;prepared crowd well worth macron cheese killer hot chocolate anything else great coffee sweet
5803982438fa2d2166a8d529;hot chocolate festival day 1sunken treasure prequel croissant
50688d57e4b08aab60b1cd17;prequel crossings hot cocoa priced worth
5803982438fa2d2166a8d529;committed chococide hot chocolate chocolate chip cookiestook two days recover recommended
5803982438fa2d2166a8d529;easy decision pretzels croissant cold outside second easy decision dark hot chocolate homemade allow yum
5cb37f88fdb9a7002cdf337d;decade chocolate chip cookies city bar none abandon diet day indulge
4f2d37f9e4b04796490faf48;cheese rule
59ad651eccad6b451b204b59;cookies amazing
59ad651eccad6b451b204b59;organic vanilla yogurt lots birdbath granular honey
5803982438fa2d2166a8d529;best chocolate chip cookie ever
5803982438fa2d2166a8d529;annual hot chocolate festival feb 128th coming
5009a1f1e4b0e95403cfc27b;place great salads geppetto awesome wifi access
5803982438fa2d2166a8d529;try german chocolate via foodspotting
57c483a3498e92027392c487;coffee iced coffee amazing plus get smell sweet scent ice cream people always happy getting ice cream
50f17d21e4b0e2cb83061005;enjoyed sour cherry sprinter chicken prakash pork lon smoked resembles super tender ham slice
59ad651eccad6b451b204b59;goulash night gone 7 new menu options
59ad651eccad6b451b204b59;long wait take number give call table ready doesnt matter order long make sure biscuit side
4b487745f964a520c04d26e3;think best pancake glyfada always line pass plate samples keep us waiting mind hour also southern breakfast also odore
59ad651eccad6b451b204b59;dont drive parking pain
60cb175230cc47201eac2b5d;bomb blueberry pancake win get side bacon try hot apple cider branch cocktails milkshakes looked good early wait isu2026 4 4 petals via fond
59ad651eccad6b451b204b59;sugar cured bacon god worship accordingly offer praise
59ad651eccad6b451b204b59;try biscuit sandwich bacon course pancake 4 4 petals via fond
59ad651eccad6b451b204b59;literally best pancake ive ever go seasonal banana pear cash
59ad651eccad6b451b204b59;blueberry pancake warm maple butter amazing oh sugar cured bacon must try well yum sums
59ad651eccad6b451b204b59;best pancake ever also get sugar cured bacon
59ad651eccad6b451b204b59;blueberry pancake worth wait
55de1b6c498eb885f90538d3;blueberry pancake sugar cured bacon scrambled eggs plate full goodness
5a801d1f82a75057c022c6ef;pass hour wait bringing times getting coffee score watching staff empty coffee place across street wonder theyre wrong
5b6489cd031320002c9ee47a;get tomato funnel soup bacon duck goat cheese pizza dip pizza soup main course pancake
59ad651eccad6b451b204b59;grave cookies daily basis
5398b008498e50a50cfcd2b9;tuesday salmon specials rolls sashimi everything
59ad651eccad6b451b204b59;guinness james please hangover morning
593c42250457b735c9d9dd02;fries crazy crisp delicious must real
51eae530498e053b23bd2bd8;great happy hour 9pm every day day weekends near grand central sometimes hard find something
59ad651eccad6b451b204b59;lou kyle doesnt know make pickle back go play pickle time
59ad651eccad6b451b204b59;best guacamole ever
5f6a2cbffbb8d3382339db1e;little overpriced operated staff sweet food drinks indeed dummy
59c6badc2079556b585d4b2a;pop singer official hank says sip prickly pear margaritas terrace horizon quest wwwofficialhankcom
59ad651eccad6b451b204b59;tomatillo salsa bomb digit
59ad651eccad6b451b204b59;considered many best pho glyfada
59ad651eccad6b451b204b59;stick basics get 26
59ad651eccad6b451b204b59;ali lunch box whats
59ad651eccad6b451b204b59;get gal bi
5051ad96e4b09819b92cc135;excellent service unlimited korean style ichi appetite try spicy tofu stew soodubu china stone bowl beef bibimbop soooooo good
5051ad96e4b09819b92cc135;great lunch specials including lang mun broth based spicy seaweed soup tons mussels super korean
59ad651eccad6b451b204b59;dont fill apptizers anymore
59ad651eccad6b451b204b59;cant remember korean name rib eye bb excellent
59ad651eccad6b451b204b59;best korean known soon du bu rocks get extra spicy love lang mun
59ad651eccad6b451b204b59;white person bathroom stalls see
59ad651eccad6b451b204b59;menu ask cotton candy usually table kids gets stand whole place wants
5cb37f88fdb9a7002cdf337d;tribe favorite location reasonably priced wine delicious food check ground floor bar youre large group large circular booth upstairs
59ad651eccad6b451b204b59;seriously like empty cupboard food experiment whats left highly disappointing
5b6489cd031320002c9ee47a;best pizza possibly eat glyfada city others scream grimaldis place better pizza di far take q train ave j never regret
59ad651eccad6b451b204b59;bring cards beer wait long worth
5b6489cd031320002c9ee47a;great pizza 5 slice pope would make serve
5b6489cd031320002c9ee47a;great great pizza worth price wait
5009a1f1e4b0e95403cfc27b;like locals ask offend salad
59ad651eccad6b451b204b59;go group four sometime try really expensive 25 pies imported ingredients
614da84c47cfb55dae6b9fab;dummy exotic japanese bodies go lizards hearts youre feeling exotic
59ad651eccad6b451b204b59;love place swallows bomb
593c42250457b735c9d9dd02;spicy tuna bowl fried squid legs beef tongue yakitori
59ad651eccad6b451b204b59;line crazy spot
59ad651eccad6b451b204b59;glyfadas 1 friday urban party ladies always free midnight reduced say list door wwwbelopartiescom
59ad651eccad6b451b204b59;every third sunday
59ad651eccad6b451b204b59;dj every third sunday month along 21drink hit like stuff
59ad651eccad6b451b204b59;cash
59ad651eccad6b451b204b59;pain prosciutto avocado little spice try posh lt
4fe21ffbe4b0f27f28501755;bronze burger amazing
4fe21ffbe4b0f27f28501755;best burgers glyfada try bronze
4fe21ffbe4b0f27f28501755;whale burger w fried egg red beet pineapple ozone style
5cb37f88fdb9a7002cdf337d;petite spot big bite get pasta bowl ruby cafe wine bar
5bc784a7666116002c1e090d;walk rooftop open nice treat
59ad651eccad6b451b204b59;straight coyote ugly meets bourbon street mayhem head upstairs event space private events cant give indepth review
58060b33d67c47a958f89339;say one thing grilled rolled eggplant thats
59ad651eccad6b451b204b59;try south west ch awesome
5f4fe6286a74f475f7e99a29;one favorite neighborhood standby steak fries skate almost every time though also incredible chicken yes chicken must start escargot 3 4 petals via fond
4fe21ffbe4b0f27f28501755;try aussie burger fried egg meets pineapple topping
59ad651eccad6b451b204b59;lamb thank really good 3 4 petals via fond
4fe21ffbe4b0f27f28501755;turkey burger always delicious safe bet
60cb175230cc47201eac2b5d;great branch love dogs love place regardless food
5bc784a7666116002c1e090d;lovely place staff great work event fantastic recommend events
4c866a48dc018cfaae11ef6c;stay away south side restaurant smells like sewer
5990934cdd84420428345b93;jean georges spicy chicken wings ftw
59ad651eccad6b451b204b59;try homemade ginger ale change
4d7e4efbb25d6dcb1117b742;place amazing appetizers dessert service everything perfect recommend ginger rice well shrimppineapple app
57116a25498ea9ddf52437b7;try vietnamese springrolls simply brilliant
4c866a48dc018cfaae11ef6c;best salmon tartan avocado ripe sweet everyone seems happy luv restaurant
59ad651eccad6b451b204b59;try hum rum cherryyuzu soda gingercardamomhibiscuskaffir lime infused rum like bottled spice market
59ad651eccad6b451b204b59;hum rum spice market bottle
5bc784a7666116002c1e090d;whiskey passion fitz get one maybe even three drinks already want go back cant wait eat loved everything look vibe even smell
5990934cdd84420428345b93;try chicken potstickers via foodspotting
5009a1f1e4b0e95403cfc27b;try papal salad love salad vegetables papal via foodspotting
59ad651eccad6b451b204b59;exotic flavors try cod ganglia
5a801d1f82a75057c022c6ef;mmm coffee granite
59ad651eccad6b451b204b59;highly recommend speeding di mare simply amazing remember cash
59ad651eccad6b451b204b59;willing calls
59ad651eccad6b451b204b59;delicious prix five business lunch bright air decor interesting menu reasonably priced well area 3 4 petals via fond
59ad651eccad6b451b204b59;location cool 47th street cooler say hi pam
5990934cdd84420428345b93;try pad kee mao w chicken omg via foodspotting
59ad651eccad6b451b204b59;like spicy get pad key mao mixed seafood om nom nom
59ad651eccad6b451b204b59;best thai city
5009a1f1e4b0e95403cfc27b;amazing thai make sure order thai beef salad starter
59ad651eccad6b451b204b59;cash
5814f39e38fab7673f30f0e9;steamed thai dumping green red curry always ask extra bamboo shoots say hi pam leave glyfada better thai food
5009a1f1e4b0e95403cfc27b;best thai ive ever atom totally lacking food make start soup chile dumping love mock duck salad tofu basil drunken noodles mmm
59ad651eccad6b451b204b59;appetiteready massively thick french toast
614da84c47cfb55dae6b9fab;great fish good food
59ad651eccad6b451b204b59;french toast mozzarella sticks amazing
5bc784a7666116002c1e090d;ive going years care admit changed bit great staff good food
59ad651eccad6b451b204b59;vanilla custard clair cone life changing
59ad651eccad6b451b204b59;try banana rifle
59ad651eccad6b451b204b59;east village hoped priced mass produced desert might well grab cake boss carved luck go west
4d7e4efbb25d6dcb1117b742;mass produced desserts better served going coco dont fall hype
5a801d1f82a75057c022c6ef;copy coffee spot west village come back 3 4 petals via fond
5a801d1f82a75057c022c6ef;sisters grab hold last coffee shop horrendously wifi
5045e3e9e4b0c78b23afd97b;best cafe west village outside grounded jane
4fe21ffbe4b0f27f28501755;shake shack cheeseburger classic americana heart glyfadaa compact patty juicy mediumcooked meat lied w lettuce tomato onion pickle slotted neatly squash bun
4fe21ffbe4b0f27f28501755;room burger best thing bite drown cheese wash lemonade
5bc784a7666116002c1e090d;eat giant
4fe21ffbe4b0f27f28501755;double stack cheese fries beer baby nothing beats best burger glyfada city
59ad651eccad6b451b204b59;winner best driven village voice 2011 best issue closest thing get city one drives
4fe21ffbe4b0f27f28501755;best hamburger city shack burger
59ad651eccad6b451b204b59;concrete jungle shake ridiculously awesome
59ad651eccad6b451b204b59;go hard go home get shack stack
4fe21ffbe4b0f27f28501755;food great yes line really long time definitely worth shack burger
4fe21ffbe4b0f27f28501755;burger stop gilt city say hi
4fe21ffbe4b0f27f28501755;try shackburger spot foodspotting
4fe21ffbe4b0f27f28501755;finally went shackburger cheese fries definitely lived hype plan go back try everything menu
4fe21ffbe4b0f27f28501755;room burger best fries
4fe21ffbe4b0f27f28501755;still favorite burger city competition burger
4fe21ffbe4b0f27f28501755;try shack burger spot foodspotting
4fe21ffbe4b0f27f28501755;try shack burger spot foodspotting
4fe21ffbe4b0f27f28501755;shackburger cheese fries fantastic leave room strawberry shake live area check online shack cam going long lines worth wait though
59ad651eccad6b451b204b59;without shake hot foods b line waititches
59ad651eccad6b451b204b59;sit outside doggytheyre super pet friendly even dodgy dish menu
59ad651eccad6b451b204b59;use online web cam avoid lines earlier weekdays nd try custard
4fe21ffbe4b0f27f28501755;order cheese burger youre willing wait line outside one best burgers fries city
4fe21ffbe4b0f27f28501755;everyone gets burger hot dogs also bomb
4fe21ffbe4b0f27f28501755;good substitute youre craving input burger
59ad651eccad6b451b204b59;thats name
4fe21ffbe4b0f27f28501755;double shack burger milk shake together afternoon coma death pick one toss fries
4fe21ffbe4b0f27f28501755;know everyone comes burgers half time get bird dog swing frozen custard wrong
4f0a2348e4b0c3ff85b1fb03;buy wifi dont log regardless long bought logging ends wifi access
5990934cdd84420428345b93;excellent place work enjoy heart meal chicken fingers honey balsamic sauce great
4f0a2348e4b0c3ff85b1fb03;black spaghetti seafood awesome traditional marina one kick
5f4fe6286a74f475f7e99a29;try steak warfare
5a801d1f82a75057c022c6ef;love eggs benedict fresh brewed coffee delicious
593c42250457b735c9d9dd02;everything salty point credible mussels w curry apple fries monkfish polentamaybe night
5c0d852abe7078002cfbc362;real meatballs chicken parm amazing white ganglia
4f0a2348e4b0c3ff85b1fb03;avoid multiple staff showed remarkably accommodating service bathrooms everything around smell like sewer
4fe21ffbe4b0f27f28501755;go brick cafe get burger mushrooms cedar blueberry bread pudding one dessert specials get
4fe21ffbe4b0f27f28501755;4cheese burger wtruffle oil world outdoor seating nice service great
60cb175230cc47201eac2b5d;amazing amazing branch get meet smoked salmon tomatoes great olive spread well
60cb175230cc47201eac2b5d;copy little branch place mediocre service continents served mouthwash cups stellar mean stellar cotta hundred tomato delete oh yeah try french toast
4d7e4efbb25d6dcb1117b742;whatever dont get cheesecake w blueberries dessert sponge cheesecakey love pasta oh try chicken frances
4f0a2348e4b0c3ff85b1fb03;perfect late night talks snag one booths
5bc784a7666116002c1e090d;buys riddle breakfast voted 5 village voices 10 best latenight eats glyfada city
60cb175230cc47201eac2b5d;beat branch city get buys best cheese ghits
4f0a2348e4b0c3ff85b1fb03;spot camps make sure hes using utensils hands
4f0a2348e4b0c3ff85b1fb03;expensive taste mention open 247
60cb175230cc47201eac2b5d;buys pancake world love duck hash sunnyside eggs branch
4f0a2348e4b0c3ff85b1fb03;bring cash think
5cb37f88fdb9a7002cdf337d;great exp day food service excellent great community vibe went 11pm open night staff quality absmag took hours empty bar order anchor pie
4f0a2348e4b0c3ff85b1fb03;lunch topbrassvodka
4f0a2348e4b0c3ff85b1fb03;taste like grand cooked dinner comfort deliciousness
4f0a2348e4b0c3ff85b1fb03;take photo
4f0a2348e4b0c3ff85b1fb03;good food lovely service
60cb175230cc47201eac2b5d;amazing branch great view water try get specials beef flank benny amazing nuevos sausage yum get watermelon lemonade
4f0a2348e4b0c3ff85b1fb03;charge 2 biscuits poor decision
5bc784a7666116002c1e090d;good great general worth price charge
4f0a2348e4b0c3ff85b1fb03;new pietoday maple
5803982438fa2d2166a8d529;peanut butter chocolate pie amazing
5009a1f1e4b0e95403cfc27b;good bloody mary great gazpacho salmon noise salad mug food plate everything would fallen tried cut salmon good tho
5bc784a7666116002c1e090d;great breakfast tribe
5051ad96e4b09819b92cc135;healer chicken soup good soul esp cold day
4f0a2348e4b0c3ff85b1fb03;seriously one best meals ive end end ive ever excited desert menu
51eae530498e053b23bd2bd8;great variety dim sum perfect lunch happy hour drink
58060b33d67c47a958f89339;best asian ive glyfada loved tom yum soup garlic green beans oyster dumping red ganglia mmmm
59ab24a79be5225c7ba8c807;happy hour cocktails 4 510pm motto pineapple motto coconut como
5990934cdd84420428345b93;mango chicken nice
5bc784a7666116002c1e090d;traditional australian mutton stew featured dish choice eats
4f0a2348e4b0c3ff85b1fb03;sunburnt cow good new zealand beer called steinlager try
4f0a2348e4b0c3ff85b1fb03;lamb balls really
5cb37f88fdb9a7002cdf337d;20 drink hours best pregame dive bar date spot
5cb37f88fdb9a7002cdf337d;flirt australian bartender love accents
4fe21ffbe4b0f27f28501755;go monday 5 burgers get steak sandwich wash 5 australian beer
58060b33d67c47a958f89339;best sushi nolink
4f0a2348e4b0c3ff85b1fb03;salted banana desert far
4f0a2348e4b0c3ff85b1fb03;try apple stride best via foodspotting
5a801d1f82a75057c022c6ef;try hungarian coffee strong via foodspotting
5a801d1f82a75057c022c6ef;best croissant ive ever coffee isnt great recalls free absolute favorite place studying peoplewatching
4f0a2348e4b0c3ff85b1fb03;leave upper east side know columbia university cities like caffeineaddicted friend await end long journey west priorities
4f0a2348e4b0c3ff85b1fb03;dont afraid ask check dont may never bring
5bc784a7666116002c1e090d;half pasta half paninni lunch deal impossible beat
4f0a2348e4b0c3ff85b1fb03;try let head bathroom freak f
4f0a2348e4b0c3ff85b1fb03;fantastic food service highly recommend authentic italian experience little italy
4c866a48dc018cfaae11ef6c;food ok 20 service charge reflected service provide like 30 dolls house wine warm bread served waitersfor whole restaurant dont go
4f0a2348e4b0c3ff85b1fb03;slow service average minus food coming back
5bc784a7666116002c1e090d;karaoke great time sure bring black card
5c0d852abe7078002cfbc362;get real meatballs
60cb175230cc47201eac2b5d;really great branches reasonable prices
5bc784a7666116002c1e090d;great bloody mary
4f0a2348e4b0c3ff85b1fb03;get holder little neck clams pork belly mmmm
4f0a2348e4b0c3ff85b1fb03;normal tasting food premium price leave still
4f0a2348e4b0c3ff85b1fb03;try dark stormy
60cb175230cc47201eac2b5d;29 person branch gets entrez unlimited champagne cocktails pleasant staff also makes pleasant afternoon event
60cb175230cc47201eac2b5d;classy delicious warm2026 certainly back can2019t wait brunchcheck rest night
4c866a48dc018cfaae11ef6c;best restaurant little italy dont waste time going anywhere else
4f0a2348e4b0c3ff85b1fb03;lovely place good food
4f0a2348e4b0c3ff85b1fb03;like philadelphia away home gotta love philly fans live glyfada
5f4fe6286a74f475f7e99a29;best goldman philly cheese steak glyfada
5bc784a7666116002c1e090d;great place watch philly games
