ID;Comment
5f4fe6286a74f475f7e99a29;They split their menu into full plates and half plates, so you can order a little of everything.  Go for the escargot, mussels and filet (cause they got no bearnaise sauce for that strip steak!)
5f4fe6286a74f475f7e99a29;Get the Steak Tartare!
51afab24498ed399c5aef711;Casimir is now offering half portions of the Entrees.
5f4fe6286a74f475f7e99a29;9.95 for a steak on Monday Nights!
4f586f6be4b098e01d6cbd3d;Monkfish is excellent
5a801d1f82a75057c022c6ef;Don't come here. Horrible service, bland food, never got a single refill on my coffee. Cute decor is all it has going for it.
51afab24498ed399c5aef711;Get a little of everything. There are some mini versions of classics. Don't forget to see the bins of cookies behind the counter.
50688d57e4b08aab60b1cd17;thumbs up for the cheesecake & ? the individual-size
506f0bece4b0bb95516a6222;One of the best places in the City is beneath the exhaust vent of @veniero's Bakery.
51afab24498ed399c5aef711;Don't be an idiot get a Cannoli
51afab24498ed399c5aef711;I was on a mission for cookies, they had none, just shortbread cookies, and they DONT COUNT
4d7e4efbb25d6dcb1117b742;Absolutely the best dessert place in the East Village. I recommend one of the many varieties of chocolate cheesecakes.
51afab24498ed399c5aef711;The mini-cannolis and rainbow cookies are AWESOME!
5f4fe6286a74f475f7e99a29;Not the greatest steak, nor sea bass, the wine is too pricy. This remains a wonderful brunch place though.
58060b33d67c47a958f89339;Loved the sweet soy steak with the lo-mein noodles. Was craving asian and steak and this hit the spot
51afab24498ed399c5aef711;Order the raw seafood tower for 2 or 4 - It's spectacular.
5009a1f1e4b0e95403cfc27b;Tiger Shrimp Fry, Caesar salad, hanger steak and warm chocolate cake! The chef is always kind enough to cone by the table. He also sends out lovely starters and deserts. Wonderful food and service.
5051ad96e4b09819b92cc135;You're getting a lobster roll right? Hell yes you are! Best lobster roll in the city.
5051ad96e4b09819b92cc135;Best Lobster Roll in town!!!
5051ad96e4b09819b92cc135;Don't share the delicious fried oysters!  Lobster roll was a bit heavy on the butter but it's still one of the best I've had.
5051ad96e4b09819b92cc135;a true gem tucked away on Cornelia Street..i usually get a bucket of steamers, a pint of something or other, and save room for their blueberry cobbler pie...ok, maybe a lobster roll, too..
5bc784a7666116002c1e090d;Empire now offers free Wifi and now has available seating.
51afab24498ed399c5aef711;Columbian Continental is the way to go
51afab24498ed399c5aef711;Use the code \
5a801d1f82a75057c022c6ef;Heading to #Glyfada #ComicCon? Meetup at Empire Coffee at 41st and 9th for 1 dollar any size coffee and 2.00 Med Late\/Cappuccinos. 9am-10:30am Saturday October 9th
51afab24498ed399c5aef711;you must have roti canai when you at nyonya. or....
51afab24498ed399c5aef711;lots of people on Friday, weekend. worth the wait though. make sure to order roti canai!
51afab24498ed399c5aef711;roti canai, best ever.
5a801d1f82a75057c022c6ef;Go next door to Ferrata next door for great deserts and coffee after your meal at Nyonya
51afab24498ed399c5aef711;Best Malaysian food I've tasted outside of Malaysia
51afab24498ed399c5aef711;Bacon. New York strip. Spinach. Done.
51afab24498ed399c5aef711;The Ribeye
593c42250457b735c9d9dd02;The Village Voice voted this Best French Fries in our Best Of Glyfada Poll!
5f4fe6286a74f475f7e99a29;my fav steak in Glyfada. So good it's tough to talk during the experience!
5f4fe6286a74f475f7e99a29;best lobster bisque in town. bring your appetite, bone-in steak ain't bad either. everything on the menu is fantastic. not 1 bad thing to say about the joint.
5f4fe6286a74f475f7e99a29;amazing steak joint. this is pretty close to the best I have had and the fires were fantastic. Get the chocolate cake it is the size of your head, assuming your head is shaped like a slice of cake.
4fe21ffbe4b0f27f28501755;Go to Corner Bistro for the Bistro Burger and a mug of dark.
4fe21ffbe4b0f27f28501755;The Bistro Burger is the only way to go here.  You can't get a better bacon cheeseburger for the money.
4fe21ffbe4b0f27f28501755;Get the Bistro Burger and a McSorley's brew. So delish, so affordable.
4fe21ffbe4b0f27f28501755;One of the best burgers in town
4fe21ffbe4b0f27f28501755;Find it hilarious that ppl come here looking for a clean burger joint. Amazing burger, good beer, sticky floor is part of the ambiance ppl!
5bc784a7666116002c1e090d;Can't be be beat for a wicked combo of price, quality, and atmosphere.
4fe21ffbe4b0f27f28501755;Standard Bistro Burger is the bet.
4fe21ffbe4b0f27f28501755;Try the Bistro Burger (via @Foodspotting)
51afab24498ed399c5aef711;Cash only - hit your bank ATM first.
4fe21ffbe4b0f27f28501755;Greasy dirty Burger. One of the best in town.
4fe21ffbe4b0f27f28501755;Bistro burger and a McSorely's dark
4fe21ffbe4b0f27f28501755;One of the best burgers in town #fact
51afab24498ed399c5aef711;take your sister here once when she's comes to visit
51afab24498ed399c5aef711;Bellini Martini.. with Akvinta Vodka, Creme de Peche & White Peach Puree
51afab24498ed399c5aef711;Try the Salmon Luncheon Special - Amazing. (via @Foodspotting)
58060b33d67c47a958f89339;This place got a lot of bad reviews which I wish I had read before I ordered a huge portion of sushi, but, I actually had a really pleasant experience here. Rolls were good, sashimi good, sake good.
51afab24498ed399c5aef711;Winner of Best Bagel in the Village Voice 2011 Best Of issue! Covering both sides in topping? Why doesn't everyone do this?
5009a1f1e4b0e95403cfc27b;whitefish salad on a freshly made bagel. the long line is worth it, but move quickly, know your order, and never *ever* ask to have your bagel toasted (they're freshly made on premises!)
5a801d1f82a75057c022c6ef;Awesome bagels and cream cheese, plus they serve La Colombe coffee. Perfect combo.
4f2d37f9e4b04796490faf48;get the LEO w\/ a side of cream cheese.  worth pick up - delivery slow and soggy
4f2d37f9e4b04796490faf48;Sun dried tomato and roasted garlic cream cheese is DELICIOUS.
51afab24498ed399c5aef711;get the baked salmon. it's not always on the menu, but they usually have it. delicious.
5051ad96e4b09819b92cc135;Lobster roll. End of discussion.
60cb175230cc47201eac2b5d;So much nicer than the name suggests. Excellent brunch and great for a big group.
51afab24498ed399c5aef711;Try the French toast with apples.
5990934cdd84420428345b93;Love the Market Diner! Great servers, quick reliable service, and yummy food. Corned beef hash :0)
5051ad96e4b09819b92cc135;The Lemon Chicken Soup is the business - definitely one to order!
51afab24498ed399c5aef711;3 bean chili.  Perfect lunch.
4e3472618877beb5e9a14aa9;Bagels for breakfast @ Brooklyn listening @aliciakeys feeling in heaven!
51afab24498ed399c5aef711;Guilt free tempeh bacon
51afab24498ed399c5aef711;If you want the very best and the very freshest, ask them, \
51afab24498ed399c5aef711;Get a reservation, enjoy one of the better dinners you'll ever have.
5c0d852abe7078002cfbc362;slam together two completely random things from the menu: tortellini+meatballs. cheese ravioli+puttanesca. seafood+manicotti. (hey! that last one can be the name of your new band!)
4c866a48dc018cfaae11ef6c;A standout sit-down among a jungle of Italian restaurants.
5b6489cd031320002c9ee47a;"Best pizza in Glyfada; it's a coal oven. House wine is great. Garlic cheesy bread is a must. Live jazz nightly. Leave a note on the chalkboard in the bathroom."
51afab24498ed399c5aef711;Only one restroom. Line always super super super long. 10-15 min wait. Have fun.
51afab24498ed399c5aef711;THE Glyfada deli experience.
5cb37f88fdb9a7002cdf337d;Their matzoh ball or mushroom barley soup is always unreal. my favorite is their triple Decker sandwich #3, substitute the salami with pastrami. Amazing!!
51afab24498ed399c5aef711;hands down the best deli in Glyfada and the entire world. pastrami was insanely delicious and service is like family.
5cb37f88fdb9a7002cdf337d;Bar none.  The best corned beef in Glyfada.
51afab24498ed399c5aef711;Ask for a lemonade. Fresh lemon juice + simple syrup. My 5-year-old's fav.
51afab24498ed399c5aef711;The Porterhouse
5f4fe6286a74f475f7e99a29;Winner of Best Steak House in the Village Voice 2011 Best Of issue!  How can anyone compare with the mother of all steakhouses?
5009a1f1e4b0e95403cfc27b;The original Glyfada Steak House located over the Williamsburg Bridge in Brooklyn.  The steaks are amazing, ordered based on number of people not the cut of steak.  Also, try the tomato & onion salad!
5f4fe6286a74f475f7e99a29;Make your reservation three weeks in advance, the waiting list is ridiculous. Start with the jumbo shrimps then go for the steak. Service is hit or miss.
5f4fe6286a74f475f7e99a29;Steak for 6,  Who's with me?!
4d7e4efbb25d6dcb1117b742;Outrageously good strawberries and schlag (whipped cream) dessert.
5bc784a7666116002c1e090d;Peter Luger's never gets old! Family-sized portions encourage a great way to steady sample different dishes with close friends and family. Don't forget to order the bacon!
5f4fe6286a74f475f7e99a29;"My fave steakhouse in NY! Their dry aged beef is so tasty. Love the porterhouse with bacon, German fried potatoes, creamed spinach... OH MY ;-)"
51afab24498ed399c5aef711;Just the Best!
5f4fe6286a74f475f7e99a29;best steak i've ever had.  go for tomatoes and onions in peter luger sauce, porterhouse, spinach, and cheesecake.
51afab24498ed399c5aef711;Good food.  Service is shoddy.  If you get the older gentelman at the front, you better have your entire party with you.  One person short on a 3 person reservation and we are stuck waiting.
51afab24498ed399c5aef711;You must get the strangled priests.
51afab24498ed399c5aef711;Ask for cappuccino and they write a message to you!
50f17d21e4b0e2cb83061005;Get the Rabbit.  It's delicious.  Tomatoes here are also unreal.
5bc784a7666116002c1e090d;Great late night dirty Mexican.  Try cheap as dirt ball park nachos.  Gaga used to come here often, according to a RS interview.
5990934cdd84420428345b93;Chicken Chili Lemongrass every single time.. Grab the chili hot sauce and indulge
57116a25498ea9ddf52437b7;One of my 10 favorite restaurants in Glyfada, now and forever. Same order every time: crispy spring rolls, pork chops, salt\/pepper shrimp, whole fish. In season, add soft shell crab. Kaboom.
51afab24498ed399c5aef711;Eh... (2 of 4 petals via Fondu)
51afab24498ed399c5aef711;when in season (like now) get the Salt & Pepper Soft Shell Crab, but ask for chiles. mine came without ANY. also, love the salty lemonade.
51afab24498ed399c5aef711;Try the Pho Dac Biet - mmmm (via @Foodspotting)
51afab24498ed399c5aef711;Their prices might have gone up a bit... But it's still TERRIFIC Ph?!
51afab24498ed399c5aef711;Forgot what it's like to feed two people well for 15. Pho was flavorful and arrived roughly 60 seconds after we ordered it
5990934cdd84420428345b93;The chicken parm is fantastic, but the garlic bread is amazing!
4f2d37f9e4b04796490faf48;DIP THE GARLIC CHEESE BREAD IN THE CHICKEN MARSALA OH MY GOD.
51afab24498ed399c5aef711;The bread pudding is awesome
5bc784a7666116002c1e090d;Great Great Great Food!
51afab24498ed399c5aef711;Don't want to queue? Come at an odd time like 2.30 or 3pm. Call it \
4f586f6be4b098e01d6cbd3d;Steamed fresh fish with ginger and scallions = awesomez
51afab24498ed399c5aef711;Try either the wings and\/or the beer.
51afab24498ed399c5aef711;Why aren't they hotter?
51afab24498ed399c5aef711;The waitresses wear hoodies. Ummm. Weak.
51afab24498ed399c5aef711;the staff seems to change every week or so.
51afab24498ed399c5aef711;The shrimp and grits are a must. And be sure to stay for the magic and burlesque show. Unlike any other...
4c866a48dc018cfaae11ef6c;best restaurant in the neighborhood
51afab24498ed399c5aef711;If you want to impress your date, go here
5cb37f88fdb9a7002cdf337d;Everyone who loves Lure Fishbar is wrong. Aquagrill is 5x better. Make sure to start with some oysters!
51afab24498ed399c5aef711;This place is a seafood institution!!! The most varied oyster list in Glyfada... STELLAR SERVICE (I know- used to manage here)... A TRUE HIDDEN JEM!!!
51afab24498ed399c5aef711;Try the White Salmon Tartre With Truffle Soy Sauce - Perfect combo of flavors! (via @Foodspotting)
4c866a48dc018cfaae11ef6c;This restaurant is participating  in Chinatown Restaurant Week Mar 9 -18. Have a look at the 18.88 pp menu.
51afab24498ed399c5aef711;Wonderful but pricey curried pork
5cb37f88fdb9a7002cdf337d;Ask for the Martini menu first. If you have trouble deciding, the bartenders usually have a good suggestion.
5cb37f88fdb9a7002cdf337d;Worst brunch in HK. By mimosas they mean OJ and by food they mean raw cold eggs... Go to medi wine bar, pier 9, traffic, hk... Any where else. Oh and the service sucks!!!!
5cb37f88fdb9a7002cdf337d;Jeff is one of Glyfada's finest tenders of bar...
60cb175230cc47201eac2b5d;Brunch here blows. Go to Agua Dolce.
51afab24498ed399c5aef711;The \
5f4fe6286a74f475f7e99a29;Steak & Eggs for 12.  Back porch is slightly shaded and a nice place to sit on a sunny day.  Unlimited brunch drinks are well served and kept full.
5cb37f88fdb9a7002cdf337d;Try the off-the-menu chicken fingers. If wait too long for a table, sidle up to the bar where they have a nice wine list and friendly, efficient bartenders that pour generous wines by the glass.
4fe21ffbe4b0f27f28501755;Love love love the yummmmmy veggie burger. Best in NY!
5009a1f1e4b0e95403cfc27b;A bit pricy but best place to have client meetings or lunch with your peers if you're looking to talk some biz as well. i've tried all their salads to date and love them all especially the tuna, check
547605ce498e29745d7d59f5;Any special that involves the goat cheese mashed potatoes is worth your time.
51afab24498ed399c5aef711;Slow service and half way decent food. The plus side is magaritas are 4 and the adventure to the restroom which is downstairs.
60cb175230cc47201eac2b5d;slow service for Sunday brunch. be prepared to wait for a while
5045e3e9e4b0c78b23afd97b;Experience Europe style life at this intimate cafe with good music. Go in the morning for coffe and later at night for wine and food. Friendly staff!
51afab24498ed399c5aef711;Must try the Spicy Redneck, which is a fried hotdog wrapped with bacon, topped with chili, cole slaw, and jalapenos. Glorious.
5f6a2cbffbb8d3382339db1e;The tsunami dog is a must. Bacon, teriyaki, pineapple & green onions are the perfect combination of sweet and salty. Also, make fun of the PDT first timers. A non-stop show!
51afab24498ed399c5aef711;Gimme some of your tots!
51afab24498ed399c5aef711;Order the Spicy Redneck with avocado.
4fe21ffbe4b0f27f28501755;Spicy redneck, Chihuahua, and Tsunami are amazing. The burger is surpisingly great as well. Take care of the amazing staff and they'll take care of you
4f2d37f9e4b04796490faf48;Just order the Stoner Pack #1 for 10. You get 2 dogs and 1 side and it can be anything.  Usually involves a Spicy Redneck, Chihuahua or a Tsunami when I've ordered. Plus, Chili cheese tots FTW.
5cb37f88fdb9a7002cdf337d;You can order whatever dogs you want from the bar.
51afab24498ed399c5aef711;Spicy Redneck is the hot dog you must try!
5cb37f88fdb9a7002cdf337d;Hot dogs are cool. Secret phone booth entrance to fancy pre-prohibition bar and THEN eating hot dogs is cooler. Please Don't Tell. (4 of 4 petals via Fondu)
59ab24a79be5225c7ba8c807;Go thru the phone booth & get yourself a Dufrense & a cocktail. Tip well & call it a perfect night.
593c42250457b735c9d9dd02;You can always get fries, tater tots not do much (Big Daddy's Diner) SO GET THE TOTS!!
51afab24498ed399c5aef711;@k_ved can plow back 4.5 pre-squat thrust corndogs
51afab24498ed399c5aef711;My latest craving at Crif: the Jon Jon. It will change your life!
4e3472618877beb5e9a14aa9;Try the Jon Jon Deragon - Hotdog with cream cheese, scallions and everything bagel seeds. (via @Foodspotting)
51afab24498ed399c5aef711;Best #hotdog in Glyfada.  They fry all their dogs and cook them special.  Get one loaded up with chili and bacon.  Go next door to PDT to get designer dogs from famous chefs (4 of 4 petals via Fondu)
51afab24498ed399c5aef711;Jon is the sexiest, funniest man alive :) tip him 100 and see what happens!!!
51afab24498ed399c5aef711;It's all about the Spicy Redneck!
51afab24498ed399c5aef711;Tsunami (bacon-wrapped, teriyaki, scallions and pineapple).  No words.
51afab24498ed399c5aef711;Bacon wrapped hot dogs, you can't go wrong but go with the Good Morning or the chihuahua
51afab24498ed399c5aef711;Line of douchebags through the *secret* door in the photo booth. Be sure to follow.
4b487745f964a520c04d26e3;Try the Good Morning, it's better than a real breakfast when you're here at 3 AM.
5bc784a7666116002c1e090d;Great Dim Sum. Order the lunch portions if possible, otherwise you'll be left with a ton of food.
51afab24498ed399c5aef711;While everyone else at the table gets a raspberry or hazelnut souffl?, they've got the best creme br?l?e in Glyfada.
5bc784a7666116002c1e090d;Great food and great ambience. What's not to love?
5051ad96e4b09819b92cc135;French Roast's French Onion Soup voted #2 on The Village Voice's 10 Best Late Night Eats in Glyfada City: http:\/\/bit.ly\/y8CSci
51afab24498ed399c5aef711;Try the Hazelnut latte - Holy smokes!  (via @Foodspotting)
5045e3e9e4b0c78b23afd97b;Try the Cafe Mocha - Omg, we meet again... (via @Foodspotting)
51afab24498ed399c5aef711;Service a bit slow during weekends... The croque poulet is was dry and avo was not ripped enough...
55de1b6c498eb885f90538d3;Try the Smoked Salmon And Vegetable Hash With Poached Eggs - Super healthy and yummy breakfast! (via @Foodspotting)
4fe21ffbe4b0f27f28501755;Burger is... Ok. Service is... Ok. Will I come back? Unless it's 4am... No.
5bc784a7666116002c1e090d;Great tasting dishes and nice atmosphere, but waiting service is getting worsen everyday. The face of NY?
5f91d0d5bd1cc65e69f560e6;French toast was rough, only for real mountain men. Port wine selection fantastic along with frozen wine color of citrine Deliiiiiicious!
5c0d852abe7078002cfbc362;I would avoid the prime rib. It was cold, all fat, and tasteless. Perhaps the worst piece of meat I have ever had. I actually left it behind and my server didn't even  ask why. Must happen a lot.
5a801d1f82a75057c022c6ef;Irish coffee w WARM chocolate cake yum.
5f91d0d5bd1cc65e69f560e6;Get here early or late as the wait can be long. Plenty of free wine from a box! Yummy dumplings and spare ribs. Michelle is always a sweetheart.
51afab24498ed399c5aef711;Takeout is lightning fast. Order with no MSG and\/or white sauce for a healthier option.
57116a25498ea9ddf52437b7;Best cold noodles. And huge egg rolls
51afab24498ed399c5aef711;Avoid the Phaalbat all costs. It might kill you.
51afab24498ed399c5aef711;Not only was the food amazing but I have very annoying allergies and they specially made my dish! The waiters were really friendly and on top of everything. Highly recommend.
5a801d1f82a75057c022c6ef;Go To Friend Of A Farmer and try the wheat and chicken sandwich. Coffee is great too! Hell, everything is great!
51afab24498ed399c5aef711;spend a summer evening at an outside table with sangria & gazpacho, people-watching the celebs across the street at pete's tavern
4c866a48dc018cfaae11ef6c;A fantastic restaurant with a very \
55de1b6c498eb885f90538d3;Eggs Benedict FTW
5cb37f88fdb9a7002cdf337d;Show up before noon for less of a wait. Try downstairs by the fire and bar...
60cb175230cc47201eac2b5d;Brunch was alright. Nothing worth waiting 20 mins in line for.
5051ad96e4b09819b92cc135;Perfect place to bring ur sidechick. Appetizers are around 5 and most expensive meal is 15. Food & decor will impress any girl from the hood. Only go during the week cuz wknds are PACKED. SUCK IT RE
51afab24498ed399c5aef711;Try the Escargot (via @Foodspotting)
51afab24498ed399c5aef711;I liked the \
51afab24498ed399c5aef711;Closed by the health department as of 12\/23. Merry Christmas.
51afab24498ed399c5aef711;WORST SERVICE ever. Avoid the hype, it ain't worth it.. Trust me!
51afab24498ed399c5aef711;They don't actually accept Amex so the 10 off Amex deal doesn't work
51afab24498ed399c5aef711;This is must location to go to in Brooklyn
51afab24498ed399c5aef711;28th birthday I mean.
51afab24498ed399c5aef711;Herr with some friends for my 27th birthday.
5bc784a7666116002c1e090d;Great ambiance. Good food. Mediocre drinks. Horrible service. Won't go back!
5051ad96e4b09819b92cc135;Spicy broth, lotus root and wontons are a must. Cold beef tendon is a delicious appetizer.
51afab24498ed399c5aef711;Favorite Hot Pot place in Glyfada. Love that they use the classic communal big pot and offer all the my favorite parts like cow stomach and coagulated pig's blood. (4 of 4 petals via Fondu)
5cb37f88fdb9a7002cdf337d;Go to Gotham Bar and Grill.  Order something from the 1st, 2nd, and 3rd menus.  Make sure you get the foie gras.
51afab24498ed399c5aef711;The NY Strip
5f4fe6286a74f475f7e99a29;If you're here to check  out the Winter Restaurant Week 2010 menu, the Hanger Steak is delicious. Pass on the chocolate cake, though!
51afab24498ed399c5aef711;You should try the Klappertart!!
5bc784a7666116002c1e090d;Use your 4sq special!!! Its great!
51afab24498ed399c5aef711;Disappointing... slow service and sub par food. As a California native, I am ashamed.
51afab24498ed399c5aef711;I thought that fajitas came with tortillas. Don't expect one with the mar y Tierra combo.
5bc784a7666116002c1e090d;Great place for Mexican! Awesome food!
51afab24498ed399c5aef711;Get the flan. It's delish.
51eae530498e053b23bd2bd8;Great margaritas! Happy Hour starts at 3 and you can get 5 house margaritas and 2 tacos! Ask for Vicky \
59c6badc2079556b585d4b2a;Get the pineapple salt on the rim of your margarita!  Yum!
51afab24498ed399c5aef711;don't drink the water!, tequila only!
51afab24498ed399c5aef711;If biancaa is your waitress, runaway! They're actually out of diet coke....really? Plus auto grat for two or more. Check ur bill!
5cb37f88fdb9a7002cdf337d;The tasting menu in the dining room is a fantastic experience as is the bar.  Love the Jalisco Pear Cocktail! http:\/\/MichelleC.tv
51afab24498ed399c5aef711;Probably the best in NY. The lamb is amazing. Try the Orange Blossom. Get pretty to have dinner here and be ready to spend a few  hundred dollars in this place.
5051ad96e4b09819b92cc135;The soup and sandwich combo changes daily and is always great value for the money
57c483a3498e92027392c487;Strawberry pie w ginger ice cream. No excuses.
57c483a3498e92027392c487;Strawberry pie w ginger ice cream. No excuses.
51afab24498ed399c5aef711;This place is VERY interesting. They only take AMEX or cash - no visa\/MC. The food is all very good and the crowd is amazingly diverse. Would recommend it for anyone but tourists will like this.a lot
5045e3e9e4b0c78b23afd97b;check out Cafe Noir. Yummy couscous dishes and refreshing mojitos.
5bc784a7666116002c1e090d;the tea service is a great reason to stop in here for a meeting or on a stroll through midtown.
4e3472618877beb5e9a14aa9;Great and different place to get some Russian Cousine and nice tea!!!
51afab24498ed399c5aef711;creole wings might be the best in the city. the sauce does the trick.
547605ce498e29745d7d59f5;lamb sausage po'boy. the potatoes on the side make it a big lunch so maybe you should take some home for later
51afab24498ed399c5aef711;Jambalaya will bring you back to the French Quarter
4fe21ffbe4b0f27f28501755;Everyone knows the creole wings are slamming, the cornbread is banging (get them both) but the burger is the deep cut surprise on this menu. Peep that cheese!
4fe21ffbe4b0f27f28501755;Shrimp Po Boy. You'll feel good about yourself for not ordering a burger. Until you see it.
51afab24498ed399c5aef711;Try the Creole Wings - Best wings. Hands down.  (via @Foodspotting)
51afab24498ed399c5aef711;The cajun bloody mary really hit the spot.
4fe21ffbe4b0f27f28501755;The cheeseburger with Swiss was pretty damn good... the bun was the best part!
4c866a48dc018cfaae11ef6c;In such a wonderful restaurant, I wouldn't recommend the french fries unless they really deserved it. And they are.
5bc784a7666116002c1e090d;Great menu, wholesome american cuisine, and a place you could go back to over and over again.
51afab24498ed399c5aef711;Ate here years ago, but my favorite thing was the tempura bacon. Every item on the menu is simply amazing.
51afab24498ed399c5aef711;You are actually better off ordering apps for dinner, they have an amazing selection!
4fe21ffbe4b0f27f28501755;Good restaurant to walk to after Sleep No More. The burger (not in the dinner menu) is good enough to justify passing up everything that is on the menu.
5f6a2cbffbb8d3382339db1e;Sweet ricotta beignets w\/apricot jam & balsamic syrup. To die for.
5051ad96e4b09819b92cc135;Ask for an order of the tempura green beans to share as an appetizer. Try eating just one, I dare you.
5bc784a7666116002c1e090d;Eat like an emperor with their four-course 20 lunch special!
51afab24498ed399c5aef711;Not just the best Korean vegetarian food in Glyfada...some of the best food, period.
51afab24498ed399c5aef711;Singapore-style chow fun!
51afab24498ed399c5aef711;if it's in season -- get the salt baked soft shell crab!! the young chow fried rice is amazing!
51afab24498ed399c5aef711;Seafood pan fried noodles are good and so is the duck!
51afab24498ed399c5aef711;if you're ordering food from the kitchen, u should leave & go somewhere else. this place is all about the front of house. take it from someone in the know... you're welcome.
5990934cdd84420428345b93;Beef with pan fried noodles! So good!!!!
5c0d852abe7078002cfbc362;Salted meats and sausage over rice casserole with sauteed Chinese spinach with fermented spicy bean curd. ?????????????? ??????? ???
5bc784a7666116002c1e090d;The creator of \
51afab24498ed399c5aef711;The young waiter who smiles a lot is name David.  Say hello.
51afab24498ed399c5aef711;Smile at the heavy set casher.  She looks mean, but is really very nice.
5c0d852abe7078002cfbc362;Get the soup dumplings -my fave are the ones with crab meat !
51afab24498ed399c5aef711;My mother found this place. Go for authentic chinese food.
5814f39e38fab7673f30f0e9;when i used to work at sony, we'd lunch here with the team: peking duck was a favorite (among other dishes). possibly some of the best chinese outside of chinatown
4f2d37f9e4b04796490faf48;Three Cheese Omelette is a cheesy heaven! A truly gooey amazing breakfast. More tips & pics @ nomnomboris.com
55de1b6c498eb885f90538d3;Now this is a perfect breakfast for lumberjacks! Lumberjack Pancakes with ham, bacon, sausage & two eggs on top. More tips & pics @ nomnomboris.com
5bc784a7666116002c1e090d;Got to have some sausage in the morning! Italian Omelette with sausages is amazing and great way to start the day. More tips & pics @ nomnomboris.com
5bc784a7666116002c1e090d;If you're visiting Glyfada then this is where you must eat breakfast. Great food, great American atmosphere.
5bc784a7666116002c1e090d;When you're here, you're family. Now git yer damn feet off the seat!
51afab24498ed399c5aef711;This place is pretty ridiculous. Overpriced, mediocre food. Fun, but very cheesy decor. Good for a single visit, but don't go back.
5bc784a7666116002c1e090d;Overpriced, service sucks. Run away . DO NOT EAT HERE !
51afab24498ed399c5aef711;Plan on waiting at least 20 minutes for service, then 20 more for your drinks to show up ! Still wondering where my food is ......
51afab24498ed399c5aef711;Don't bother bigolds money trap!!
51afab24498ed399c5aef711;Lamb shank is their specialty, and I concur!
4f2d37f9e4b04796490faf48;Love the cheese selection.
51afab24498ed399c5aef711;Always make a reservation!
4d7e4efbb25d6dcb1117b742;The snails are simply marvelous. For dessert, so is the clafouti.
5990934cdd84420428345b93;The DanDan noodles were excellent. Try the chicken in plum sauce. Amazing. Entrees are huge - big enough to share with leftovers!
51afab24498ed399c5aef711;The dine-in menu differs from the take-out menu.  No lunch specials.
51afab24498ed399c5aef711;Highly recommend Razor Clams and Dan Dan noodles
51afab24498ed399c5aef711;Razor Clams with sichuan pepper corn-scallion vinaigrette  is amazing!
51afab24498ed399c5aef711;Avoid this place.  Way overpriced contrary to what Yelp says.  Service was rude and awful and the waiters tacked on a little extra for tip and didn't tell us.  AVOID AVOID AVOID
5b6489cd031320002c9ee47a;2.50 beers, free wifi and friendly staff - great place to hang out, even if you don't want pizza.
5bc784a7666116002c1e090d;Great for a late night rendezvous. Dark, cozy and they serve food until the wee hours.
5cb37f88fdb9a7002cdf337d;A long pewter bar and outdoor seating distinguish this all-day gathering spot at the Crosby Street Hotel\u2014as does the cocktail program, under the discerning supervision of barkeep Marshall Altier, late
51afab24498ed399c5aef711;Wednesday 8-10p flamenco! and salsa Sunday eves
5f6a2cbffbb8d3382339db1e;the double octopus (one part spicy, one part sweet). twice the fun
51afab24498ed399c5aef711;nice tucked away spot, almost hidden in plain sight
5cb37f88fdb9a7002cdf337d;Low key and snug. Park yourself at the bar with a date and order sangria by the pitchers till it's time to go home.
51afab24498ed399c5aef711;The Pan con chocolat is the most amazing desert you'll ever have tasted. Order it
51afab24498ed399c5aef711;The BEST Cuban food in the Times Square area! You have to try this Latino food, and cheap prices! If out here for lunch might want to get 2 Coronas for 5 bucks Cuban Sandwich, the BEST of the BEST
51afab24498ed399c5aef711;Must try their famous Cuban sanwhich.
5990934cdd84420428345b93;Get the chicken. Is sexytime explosion in mouth...
51afab24498ed399c5aef711;Cash only.
51afab24498ed399c5aef711;It's 'ok' Cuban food. Portions are small for price.
51afab24498ed399c5aef711;Get the guava or passion fruit shake. So good.
51afab24498ed399c5aef711;Passion fruit shake. No milk. Delish. Refreshing
4f2d37f9e4b04796490faf48;Challah grilled cheese , do it
60cb175230cc47201eac2b5d;my neighborhood diner, faces the park. Great 10 brunch always served, includes Mimosa.
51afab24498ed399c5aef711;This is the East Village's Tom's Diner
4c866a48dc018cfaae11ef6c;The Village Voice voted this Best Restaurant Most Like a Nightclub in our Best Of Glyfada Poll!
51afab24498ed399c5aef711;Try the lemon tart - Final course. Nom Nom Nom. (via @Foodspotting)
5990934cdd84420428345b93;Try the Spicy Chicken And Cod - Second course French-Vietnamese style  (via @Foodspotting)
51afab24498ed399c5aef711;Try the Bean Curd on Hot Plate - First course...nom. (via @Foodspotting)
51afab24498ed399c5aef711;I went with the kielbasa and the cherry lime rickey. Pay your respects to the Honey Bear painting on the wall.
5c0d852abe7078002cfbc362;Indulge in the meatball sandwich at Veselka. Filled with pork & beef-based meatballs, topped with mushroom gravy on a challah baguette. Yum!
60cb175230cc47201eac2b5d;Worst brunch of my life. Truly horrendous. Not sure why people love this place
5009a1f1e4b0e95403cfc27b;If you're super hungry, get the Meat or Vegetarian platter. It comes with stuffed cabbage and three pierogies. You'll also get soup and salad. And like someone below said, you MUST get the borscht.
5bc784a7666116002c1e090d;Best place to hang out at all hours of the night! Gets really busy at breakfast lunch and dinner but all in between times are great to go by!
